Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected
11702183,13/09/2024 16:07:35,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,6,25,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Green,,0,52,29,75,1,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Yes,25
11702555,13/09/2024 17:40:35,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,22,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,5,0,20,50,90,8,10,39,Strongly agree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Neutral,Agree,Strongly agree,Neutral,Agree,Agree,Agree,Neutral,Disagree,Yes,22
11703977,13/09/2024 20:38:22,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,7,30,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,35,26,49,17,57,8,10,39,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neutral,Agree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Neutral,Agree,Neutral,Agree,Disagree,Agree,Strongly agree,Agree,Yes,30
11704439,14/09/2024 05:56:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,27,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,89,34,7,57,12,4,100,39,Neutral,Strongly agree,Agree,Neutral,Agree,Strongly agree,Neutral,Neutral,Strongly disagree,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Strongly agree,Neutral,Agree,Neutral,Agree,Agree,Yes,27
11704570,14/09/2024 08:36:32,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,24,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,__other,None,50,50,40,40,55,4,10,39,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Neutral,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Disagree,Agree,Agree,Strongly agree,Neutral,Disagree,Yes,24
11704749,14/09/2024 11:22:41,38,Desktop or Laptop,Firefox 130.0,Start M,Yes,1,1,1,1,1,Yes,1,8,30,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Reform UK,,6,0,6,89,100,4,10,39,Strongly agree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Disagree,Neutral,Disagree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Yes,30
11704851,14/09/2024 12:49:36,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,31,female,,Working in the household,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely right,Reform UK,,0,2,0,1,90,8,50,20,Strongly agree,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly disagree,Strongly agree,Neutral,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Neutral,Yes,31
11705070,14/09/2024 15:07:04,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,21,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,58,0,48,53,78,8,10,39,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Neutral,Agree,Disagree,Strongly disagree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Neutral,Yes,21
11705143,14/09/2024 16:04:06,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,22,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Conservative,,82,43,68,17,20,4,50,39,Agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Yes,22
11705148,14/09/2024 16:08:30,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,28,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,74,33,62,50,55,4,10,39,Neutral,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Neutral,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Yes,28
11705321,14/09/2024 17:34:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,8,31,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,SNP,,0,0,41,73,61,8,10,20,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Disagree,Yes,31
11705377,14/09/2024 18:00:35,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,26,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Reform UK,,65,38,47,62,78,4,10,39,Strongly agree,Agree,Agree,Disagree,Neutral,Strongly agree,Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Yes,26
11705420,14/09/2024 18:23:47,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,30,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,90,25,2,14,89,8,50,20,Agree,Disagree,Strongly agree,Strongly agree,Neutral,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Neutral,Disagree,Yes,30
11705437,14/09/2024 18:29:13,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,9,23,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Conservative,,49,35,43,0,10,8,50,39,Agree,Agree,Neutral,Agree,Agree,Strongly agree,Disagree,Neutral,Strongly disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,23
11705595,14/09/2024 20:40:34,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,28,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,63,31,19,29,0,8,10,39,Neutral,Agree,Disagree,Agree,Neutral,Strongly agree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Neutral,Disagree,Yes,28
11706199,15/09/2024 07:11:41,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,3,31,female,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Right,Conservative,,61,18,61,60,60,8,50,39,Neutral,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Strongly agree,Yes,31
11706452,15/09/2024 10:44:42,38,Desktop or Laptop,Edge 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,7,27,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Reform UK,,20,20,20,20,50,4,50,39,Agree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Disagree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Neutral,Disagree,Yes,27
11706594,15/09/2024 12:15:06,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,2,24,female,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,30,81,70,75,1,8,50,20,Neutral,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Agree,Neutral,Strongly disagree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Neutral,Yes,24
11706788,15/09/2024 14:10:54,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,23,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Conservative,,41,43,24,32,11,8,10,39,Neutral,Strongly agree,Agree,Agree,Neutral,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,No,23
11706912,15/09/2024 15:15:56,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,2,30,male,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Conservative,,62,35,1,44,3,8,10,39,Strongly agree,Agree,Agree,Neutral,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Disagree,Disagree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Yes,30
11707045,15/09/2024 16:30:42,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,5,23,male,,Unemployed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Moderate,Reform UK,,40,16,26,22,69,8,50,20,Disagree,Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Neutral,Disagree,Strongly disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,23
11707138,15/09/2024 17:26:09,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,20,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Conservative,,63,27,45,36,61,4,50,20,Agree,Agree,Agree,Agree,Neutral,Strongly agree,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,,20
11707559,15/09/2024 20:44:53,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,9,18,male,,In school,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,50,20,20,38,70,4,50,39,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Neutral,Agree,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Yes,18
11707624,15/09/2024 21:32:15,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,0,27,male,,Unemployed,,Secondary school up to 16 years (GCSEs or equivalent),,Slightly right,__other,unaffiliated,0,0,50,50,50,4,10,39,Neutral,Agree,Disagree,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Neutral,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Yes,27
11707860,16/09/2024 00:46:13,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,22,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Conservative,,95,15,40,10,0,4,10,20,Strongly disagree,Disagree,Agree,Neutral,Neutral,Strongly agree,Neutral,Agree,Disagree,Agree,Agree,Agree,Neutral,Disagree,Neutral,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,No,22
11708967,16/09/2024 10:10:05,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,29,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,72,12,57,64,82,8,10,39,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,29
11708993,16/09/2024 10:15:01,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,26,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,85,1,71,45,70,8,50,20,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Yes,26
11709098,16/09/2024 10:36:49,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,26,male,,Self-employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,0,40,40,35,0,4,10,41,Agree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Yes,26
11709209,16/09/2024 10:54:45,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,22,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,90,20,50,60,80,8,50,10,Neutral,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Agree,Yes,22
11709221,16/09/2024 10:59:09,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,10,38,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Labour,,0,58,32,37,0,8,50,20,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Yes,38
11709298,16/09/2024 11:26:48,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,6,31,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Labour,,35,98,7,77,82,8,50,20,Neutral,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Strongly disagree,Neutral,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Agree,Yes,31
11709560,16/09/2024 12:55:27,38,Desktop or Laptop,Opera 113.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,7,18,female,,Unemployed,,Secondary school up to 16 years (GCSEs or equivalent),,Slightly right,Reform UK,,0,0,0,0,80,4,10,39,Strongly agree,Neutral,Neutral,Neutral,Agree,Strongly agree,Disagree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Agree,Disagree,Agree,Neutral,Strongly agree,Neutral,Neutral,Yes,18
11709566,16/09/2024 12:53:25,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,8,26,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Conservative,,74,63,67,43,57,8,50,20,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,26
11710606,16/09/2024 15:03:31,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,37,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Green,,10,66,75,99,0,8,10,39,Neutral,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Disagree,Agree,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Yes,37
11711736,16/09/2024 17:50:22,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,10,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Labour,,4,80,45,30,70,4,10,39,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,34
11712555,16/09/2024 21:27:14,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,22,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Liberal Democrat,,45,70,72,64,17,4,10,39,Agree,Strongly agree,Disagree,Strongly agree,Neutral,Strongly agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Neutral,Agree,Yes,22
11713846,17/09/2024 09:19:58,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,23,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely right,Liberal Democrat,,52,50,100,50,62,8,50,20,Disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Neutral,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Neutral,Yes,23
11713862,17/09/2024 09:22:57,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,20,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,0,82,50,81,0,4,10,39,Disagree,Agree,Agree,Agree,Neutral,Strongly agree,Agree,Strongly disagree,Agree,Strongly agree,Neutral,Disagree,Neutral,Strongly disagree,Strongly agree,Agree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Yes,20
11713875,17/09/2024 09:26:25,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,20,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,30,65,50,85,2,4,10,39,Neutral,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Disagree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Yes,20
11714007,17/09/2024 09:46:36,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,23,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,__other,don't care about politics,50,50,50,50,50,4,10,39,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Neutral,Disagree,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Yes,23
11744699,24/09/2024 13:08:30,38,Desktop or Laptop,Chrome 129.0.0.0,Start P,Yes,1,1,1,1,1,No,2,11,22,female,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,12,61,32,76,1,4,10,39,Neutral,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Neutral,Yes,22
11744712,24/09/2024 13:14:10,38,Desktop or Laptop,Chrome 129.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,7,18,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,21,47,39,42,7,4,50,20,Disagree,Agree,Agree,Neutral,Neutral,Strongly agree,Agree,Neutral,Neutral,Agree,Strongly disagree,Disagree,Neutral,Disagree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Yes,18
11745314,24/09/2024 14:01:02,38,Desktop or Laptop,Chrome 129.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,9,24,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,70,5,15,15,65,4,10,39,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Agree,Neutral,Strongly disagree,Neutral,Strongly disagree,Neutral,Agree,Strongly agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Yes,24
11709127,16/09/2024 10:41:23,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,37,female,,Unemployed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,9,76,36,36,0,8,50,39,Strongly disagree,Strongly agree,Disagree,Neutral,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Yes,37
11709097,16/09/2024 10:36:41,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,10,19,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,20,36,21,0,100,4,50,39,Strongly agree,Agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Agree,Neutral,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Neutral,Yes,19
11708511,16/09/2024 07:54:32,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,19,male,,Unemployed,,Secondary school up to 16 years (GCSEs or equivalent),,Right,Reform UK,,30,5,70,10,80,8,50,20,Strongly agree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Neutral,Disagree,Disagree,Strongly disagree,Neutral,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Neutral,Disagree,Yes,19
11707591,15/09/2024 21:10:56,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,26,male,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,0,0,0,0,100,8,10,39,Strongly agree,Neutral,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Yes,26
