Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected,subj_idx,ideology_num,edu_group,age_group,questionnaire_attention_check,crt_correct,dog02_r,dog04_r,dog05_r,dog07_r,dog08_r,dog09_r,dogmatism,affective_polarisation,m_climate,m_immigration,m_punishment,m_teaculture,m_brain,m_gender,m_discrimination,m_adoption,m_selfenhancement,m_cats,s_climate,s_immigration,s_punishment,s_teaculture,s_brain,s_gender,s_discrimination,s_adoption,s_selfenhancement,s_cats,ideo_group,ideo_strength,ideo_m_climate,ideo_m_adoption,ideo_m_punishment,ideo_m_gender,ideo_m_discrimination,ideo_m_immigration,ideo_m_teaculture,ideo_m_brain,ideo_m_cats,self_m_enhancement
11698468,12/09/2024 21:11:20,38,Desktop or Laptop,Chrome 126.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,24,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,54,48,46,45,42,4,50,39,Agree,Agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Agree,Neutral,Agree,Disagree,Strongly agree,2,4,2,4,4,2,4,4,4,4,2,Yes,24,482,5,ISCED 5-8,18-24,passed,2,2,2,2,2,2,2,24,4,Higher,Higher,Higher,Higher,Neutral,Lower,Lower,Higher,Lower,Neutral,1,1,2,2,,2,1,1,1,,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11698480,12/09/2024 21:16:27,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,29,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Right,Reform UK,,13,20,13,13,66,8,5,39,Strongly agree,Disagree,Agree,Agree,Agree,Strongly agree,Strongly disagree,Agree,Disagree,Disagree,Neutral,5,2,2,2,4,5,4,2,2,4,4,Yes,29,206,6,ISCED 5-8,25-31,passed,1,4,4,2,2,4,4,40,20.67849124090053,Lower,Higher,Higher,Higher,Higher,Neutral,Higher,Higher,Higher,Lower,1,2,1,1,1,,2,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11698495,12/09/2024 21:21:08,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,0,25,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Moderate,__other,Jeremy Corbyn,18,20,8,10,0,4,10,39,Neutral,Agree,Disagree,Agree,Neutral,Strongly agree,Agree,Disagree,Disagree,Strongly disagree,Disagree,3,4,3,4,4,3,4,4,4,2,4,Yes,25,481,4,ISCED 3-4,25-31,passed,3,2,2,2,2,2,2,27,7.222188034107115,Higher,Neutral,Lower,Higher,Neutral,Higher,Lower,Higher,Higher,Higher,1,,1,1,,1,1,2,1,1,Moderate,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Higher
11698687,12/09/2024 23:00:47,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,18,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Conservative,,60,25,55,50,50,4,10,39,Agree,Agree,Agree,Neutral,Neutral,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,2,5,2,5,5,3,4,3,5,1,2,Yes,18,208,5,ISCED 3-4,18-24,passed,3,1,1,1,2,3,1,19,12.083045973594572,Higher,Higher,Higher,Neutral,Neutral,Higher,Lower,Lower,Higher,Lower,1,1,1,,,2,1,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11698703,12/09/2024 23:07:36,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,1,29,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Reform UK,,72,18,34,50,81,4,10,39,Neutral,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,2,5,2,4,5,2,4,5,4,3,4,Yes,29,442,5,ISCED 3-4,25-31,passed,3,1,2,1,2,1,2,22,23.323807579381203,Lower,Neutral,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Higher,1,,2,1,2,1,1,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11698751,12/09/2024 23:26:52,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,37,female,,Working in the household,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,82,8,50,61,64,8,10,20,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Strongly disagree,2,3,1,4,4,2,5,3,4,2,2,Yes,37,209,5,ISCED 5-8,Above 32,passed,1,3,2,2,1,3,2,22,24.73863375370596,Higher,Higher,Higher,Neutral,Neutral,Higher,Neutral,Lower,Higher,Lower,2,2,2,,,2,,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11698845,12/09/2024 23:51:39,38,Desktop or Laptop,Firefox 129.0,Start M,Yes,1,1,1,1,1,Yes,1,5,27,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,0,57,42,47,0,8,50,20,Neutral,Strongly agree,Disagree,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Neutral,3,4,3,4,4,3,4,4,4,2,3,Yes,27,210,3,ISCED 5-8,25-31,passed,0,2,2,2,2,2,2,26,24.326117651610584,Higher,Neutral,Lower,Higher,Neutral,Neutral,Lower,Lower,Neutral,Lower,2,,1,2,,,1,2,,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11699942,13/09/2024 07:17:31,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,5,21,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Reform UK,,46,56,20,40,65,4,10,39,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Neutral,Strongly disagree,3,5,1,3,5,1,5,5,5,2,1,Yes,21,444,5,ISCED 3-4,18-24,passed,3,1,3,1,1,1,1,16,15.304901175767194,Higher,Lower,Higher,Lower,Higher,Higher,Lower,Neutral,Lower,Lower,2,2,2,1,2,2,1,,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11699952,13/09/2024 07:24:41,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,10,34,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,56,34,75,48,39,4,20,39,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Disagree,Disagree,Strongly disagree,2,4,2,4,4,2,4,3,3,4,3,Yes,34,211,5,ISCED 5-8,Above 32,passed,2,2,2,2,2,3,3,27,14.430523206037957,Higher,Higher,Higher,Higher,Higher,Higher,Neutral,Higher,Higher,Lower,1,1,2,1,1,2,,1,1,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700037,13/09/2024 07:59:36,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,25,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Moderate,Reform UK,,0,0,9,46,65,8,10,39,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neutral,Agree,Disagree,Strongly agree,Agree,2,4,2,4,4,2,4,3,4,4,4,Yes,25,445,4,ISCED 3-4,25-31,passed,2,2,2,2,2,3,2,27,26.615784790233032,Higher,Higher,Higher,Higher,Higher,Lower,Neutral,Lower,Higher,Lower,2,2,2,2,1,1,,2,1,1,Moderate,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Higher
11700050,13/09/2024 08:04:01,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,27,female,,Self-employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Extremely right,Reform UK,,0,0,0,0,50,4,10,39,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Disagree,Strongly agree,5,3,4,3,2,3,3,2,2,5,4,Yes,27,212,7,ISCED 3-4,25-31,passed,3,3,3,4,3,4,4,42,20,Neutral,Higher,Higher,Higher,Higher,Lower,Higher,Higher,Lower,Lower,,2,2,2,2,2,2,1,2,1,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700091,13/09/2024 08:24:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,27,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,64,14,29,11,81,8,50,20,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Strongly disagree,2,5,3,5,4,2,5,4,5,1,3,Yes,27,213,6,ISCED 5-8,25-31,passed,0,1,1,2,1,2,1,19,27.909854890342945,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Higher,Lower,1,2,2,2,1,2,1,2,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700107,13/09/2024 08:31:10,38,Desktop or Laptop,Firefox 130.0,Start M,Yes,1,1,1,1,1,Yes,1,4,21,male,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Conservative,,60,50,30,40,20,4,50,39,Agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Neutral,Agree,Agree,1,5,2,5,5,3,4,2,5,2,4,Yes,21,214,4,ISCED 5-8,18-24,passed,2,1,1,1,2,4,1,22,14.142135623730951,Higher,Higher,Lower,Higher,Higher,Lower,Lower,Lower,Neutral,Lower,1,1,1,2,1,1,1,1,,1,Moderate,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Higher
11700162,13/09/2024 08:51:03,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,,,5,21,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,67,41,61,64,39,4,10,39,Agree,Strongly agree,Disagree,Neutral,Neutral,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Disagree,3,4,2,4,5,2,4,4,5,2,3,Yes,21,215,6,ISCED 5-8,18-24,passed,3,2,2,1,2,2,1,22,11.92644121270046,Higher,Higher,Lower,Neutral,Neutral,Higher,Lower,Lower,Higher,Higher,2,1,1,,,1,1,2,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700195,13/09/2024 09:03:10,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,31,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,73,10,33,33,43,4,10,20,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Disagree,Disagree,Strongly disagree,1,5,1,5,5,2,4,4,5,1,3,Yes,31,447,5,ISCED 5-8,25-31,passed,2,1,1,1,2,2,1,16,20.411761315476916,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,1,1,1,2,1,2,1,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700501,13/09/2024 10:40:28,38,Desktop or Laptop,Safari 17.6,Start M,Yes,1,1,1,1,1,Yes,1,11,31,male,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Right,Reform UK,,0,0,10,0,80,4,10,39,Strongly agree,Neutral,Agree,Neutral,Agree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Neutral,3,4,2,3,4,4,5,3,4,5,5,Yes,31,217,6,ISCED 0-2,25-31,passed,3,2,3,2,1,3,2,32,31.240998703626616,Neutral,Higher,Higher,Neutral,Higher,Neutral,Higher,Higher,Lower,Lower,,2,1,,1,,2,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700663,13/09/2024 11:36:55,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,25,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,34,19,30,11,50,4,1,25,Agree,Neutral,Strongly agree,Agree,Neutral,Strongly agree,Agree,Agree,Disagree,Neutral,Agree,3,5,2,4,4,2,4,4,4,2,2,Yes,25,218,6,ISCED 5-8,25-31,passed,1,1,2,2,2,2,2,22,13.347658970770867,Neutral,Higher,Higher,Higher,Neutral,Lower,Lower,Neutral,Higher,Lower,,1,2,1,,1,1,,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700667,13/09/2024 11:38:27,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,33,female,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,80,0,61,12,32,8,10,41,Strongly agree,Strongly disagree,Strongly agree,Neutral,Disagree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Disagree,3,5,1,5,5,2,5,4,5,1,4,Yes,33,449,6,ISCED 5-8,Above 32,passed,1,1,1,1,1,2,1,18,29.81274895074253,Lower,Higher,Higher,Neutral,Lower,Higher,Lower,Lower,Higher,Lower,2,2,2,,1,1,2,2,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700745,13/09/2024 12:05:17,38,Desktop or Laptop,Safari 17.6,Start M,Yes,1,1,1,1,1,Yes,1,10,26,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Reform UK,,70,0,0,30,95,8,10,20,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Neutral,Agree,Disagree,3,3,2,4,4,2,4,2,4,2,4,Yes,26,219,5,ISCED 5-8,25-31,passed,1,3,2,2,2,4,2,28,38,Lower,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Neutral,Lower,2,2,2,2,1,1,1,1,,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700762,13/09/2024 12:11:02,38,Desktop or Laptop,Chrome 127.0.0.0,Start P,Yes,1,1,1,1,1,No,2,2,20,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Reform UK,,59,31,60,54,65,4,10,39,Agree,Agree,Agree,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Disagree,2,5,1,5,5,2,4,4,5,4,2,Yes,20,450,5,ISCED 3-4,18-24,passed,3,1,1,1,2,2,1,19,11.923086848631105,Higher,Higher,Higher,Neutral,Higher,Higher,Higher,Lower,Higher,Lower,1,1,1,,2,1,1,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700775,13/09/2024 12:15:21,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,2,23,female,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,35,4,33,12,92,8,50,20,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Disagree,3,4,2,4,5,2,4,4,4,4,3,Yes,23,220,6,ISCED 5-8,18-24,passed,0,2,2,1,2,2,2,25,30.798701271319867,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Neutral,1,2,2,1,1,1,1,2,1,,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700778,13/09/2024 12:15:48,38,Desktop or Laptop,Safari 17.6,Start P,Yes,1,1,1,1,1,Yes,1,1,28,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,59,29,28,18,77,4,10,39,Agree,Disagree,Agree,Neutral,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,2,4,2,4,4,2,4,5,4,3,2,Yes,28,451,5,ISCED 5-8,25-31,passed,3,2,2,2,2,1,2,22,22.15761720041214,Lower,Higher,Higher,Neutral,Higher,Higher,Lower,Lower,Lower,Lower,1,1,1,,1,1,1,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700797,13/09/2024 12:19:29,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,27,female,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,50,50,50,42,24,4,50,39,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Neutral,Strongly disagree,4,5,1,5,5,2,4,4,5,2,4,Yes,27,452,6,ISCED 5-8,25-31,passed,2,1,1,1,2,2,1,21,10.087616170334794,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Neutral,Lower,Lower,1,1,1,1,1,2,1,,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11700957,13/09/2024 12:56:59,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,5,29,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,80,5,40,10,95,8,50,20,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Neutral,Strongly disagree,1,4,2,4,4,2,5,3,4,4,2,Yes,29,453,6,ISCED 3-4,25-31,passed,0,2,2,2,1,3,2,23,36.24913792078372,Lower,Higher,Higher,Higher,Higher,Higher,Higher,Neutral,Higher,Lower,1,2,1,2,2,2,1,,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11701044,13/09/2024 13:19:49,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,24,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,40,49,54,2,85,4,10,39,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Neutral,Disagree,Disagree,Strongly agree,Disagree,3,4,2,4,4,2,5,3,4,5,2,Yes,24,222,6,ISCED 3-4,18-24,passed,3,2,2,2,1,3,2,26,26.705804612480787,Higher,Higher,Higher,Higher,Neutral,Higher,Neutral,Lower,Higher,Higher,2,1,2,2,,1,,2,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11701058,13/09/2024 13:25:05,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,19,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,40,40,30,59,85,8,50,20,Agree,Agree,Disagree,Neutral,Agree,Strongly agree,Disagree,Agree,Disagree,Neutral,Disagree,2,4,2,5,5,2,4,4,4,2,2,Yes,19,479,6,ISCED 3-4,18-24,passed,0,2,1,1,2,2,2,20,19.507947098554475,Higher,Higher,Lower,Neutral,Higher,Higher,Higher,Neutral,Higher,Lower,1,1,1,,1,1,1,,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11701373,13/09/2024 14:13:11,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,22,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Reform UK,,47,0,55,36,100,4,10,39,Agree,Neutral,Agree,Agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Agree,3,5,2,2,4,2,4,4,4,4,4,Yes,22,224,5,ISCED 5-8,18-24,passed,3,1,4,2,2,2,2,28,32.25275182058114,Neutral,Higher,Higher,Higher,Neutral,Lower,Lower,Higher,Higher,Lower,,1,1,1,,1,1,1,1,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11701660,13/09/2024 14:48:51,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,28,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly right,Conservative,,55,20,30,10,55,4,10,39,Agree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,4,4,2,4,4,3,4,2,4,4,4,Yes,28,454,5,ISCED 3-4,25-31,passed,3,2,2,2,2,4,2,31,18.275666882497067,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,1,1,1,1,1,1,1,1,2,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11701773,13/09/2024 15:11:24,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,7,29,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,75,4,70,6,3,4,10,39,Strongly disagree,Agree,Strongly disagree,Neutral,Neutral,Strongly agree,Agree,Disagree,Disagree,Neutral,Disagree,2,5,1,5,5,1,4,5,5,1,1,Yes,29,225,5,ISCED 5-8,25-31,passed,3,1,1,1,2,1,1,13,33.44607600302314,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Neutral,Higher,Higher,1,2,2,,,1,1,,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11702183,13/09/2024 16:07:35,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,6,25,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Green,,0,52,29,75,1,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly disagree,3,4,2,4,4,1,4,5,5,2,2,Yes,25,455,1,ISCED 5-8,25-31,passed,3,2,2,2,2,1,1,20,29.124560082514552,Higher,Lower,Lower,Lower,Higher,Higher,Lower,Lower,Neutral,Lower,2,2,2,1,1,2,2,2,,1,Left,3,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11702555,13/09/2024 17:40:35,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,22,male,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,5,0,20,50,90,8,10,39,Strongly agree,Disagree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Agree,4,5,3,4,5,3,4,4,4,3,2,Yes,22,456,6,ISCED 3-4,18-24,passed,2,1,2,1,2,2,2,25,33.406586176980134,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Lower,Higher,Lower,1,2,2,1,1,1,1,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11703977,13/09/2024 20:38:22,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,7,30,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,35,26,49,17,57,8,10,39,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Neutral,Agree,Strongly disagree,Strongly agree,Strongly disagree,3,4,2,3,4,3,4,2,4,5,4,Yes,30,226,6,ISCED 5-8,25-31,passed,2,2,3,2,2,4,2,32,14.620533505997653,Higher,Higher,Higher,Higher,Higher,Higher,Neutral,Lower,Higher,Lower,2,2,2,2,1,2,,2,2,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11704439,14/09/2024 05:56:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,27,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Conservative,,89,34,7,57,12,4,100,39,Neutral,Strongly agree,Agree,Neutral,Agree,Strongly agree,Neutral,Neutral,Strongly disagree,Disagree,Agree,3,4,3,4,4,5,3,4,3,4,4,Yes,27,457,5,ISCED 5-8,25-31,passed,2,2,2,2,3,2,3,33,30.32754523531372,Higher,Neutral,Higher,Neutral,Higher,Lower,Neutral,Higher,Higher,Neutral,2,,1,,1,1,,1,2,,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11704570,14/09/2024 08:36:32,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,24,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,__other,None,50,50,40,40,55,4,10,39,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Neutral,Neutral,Disagree,Agree,Disagree,2,4,1,5,4,2,4,4,5,3,2,Yes,24,228,5,ISCED 5-8,18-24,passed,3,2,1,2,2,2,1,20,6,Higher,Lower,Lower,Higher,Higher,Higher,Neutral,Lower,Higher,Neutral,2,1,2,1,1,1,,1,1,,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11704749,14/09/2024 11:22:41,38,Desktop or Laptop,Firefox 130.0,Start M,Yes,1,1,1,1,1,Yes,1,8,30,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Reform UK,,6,0,6,89,100,4,10,39,Strongly agree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Disagree,Neutral,Disagree,Agree,Disagree,2,5,1,5,5,2,5,5,4,4,2,Yes,30,229,5,ISCED 5-8,25-31,passed,3,1,1,1,1,1,2,18,44.525947491322405,Higher,Higher,Higher,Higher,Neutral,Higher,Higher,Lower,Higher,Neutral,2,2,2,1,,1,1,1,1,,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
